Metropolitan,Gender,Family_num,Elder_Household,GrandChild_Household,Single_Household,Multi_Household,Disability_status,Master_EduCode,Master_WithLive,Master_IndustryCode,Manster_Jobcode,Master_Age,Master_EmpCode,Master_MarriCode,Tenancy_Type,Housing_Type,Debt_Holding,Income_code,Assets,Liabilities,Principal_Interest,Spend_Consum,Spend_NonConsum,Master_Retired
0,1,2,1,0,0,0,0,1,2,1,6,5,3,2,1,1,0,2,28100,0,0,892,12,1
0,1,4,0,0,0,0,0,3,2,1,6,5,3,2,1,1,1,6,61580,3500,88,4858,1236,1
0,1,1,0,0,0,0,0,3,1,4,7,1,1,1,2,2,0,5,14000,0,0,2404,515,1
0,1,3,0,0,0,0,0,3,2,3,7,3,1,1,1,1,1,7,60000,600,0,2400,882,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,2,0,1,6300,0,0,448,40,2
1,1,1,0,0,0,0,0,3,1,7,5,3,2,1,3,1,1,1,550,500,200,1110,1,1
1,1,4,0,0,0,0,0,3,2,16,9,4,1,2,1,2,0,8,36510,0,0,3960,1777,1
1,1,1,1,0,0,0,0,3,1,8,8,5,1,4,3,3,1,3,1900,30,360,1797,86,1
1,1,2,0,0,0,0,0,3,2,8,9,3,2,2,3,1,1,3,590,340,300,2488,75,1
0,1,4,0,0,0,0,0,4,2,6,3,2,3,2,1,2,0,6,71317,0,0,4768,283,1
0,1,2,0,0,0,0,0,3,2,1,6,5,3,2,1,1,0,6,62111,0,0,3543,1063,1
0,1,3,0,0,0,0,0,3,2,6,3,4,1,2,1,3,1,6,22020,6000,240,2450,589,1
0,2,2,0,0,0,0,1,4,2,17,4,5,2,1,1,1,0,2,13160,0,0,2900,41,1
1,1,2,0,0,0,0,0,3,2,6,7,4,1,2,2,3,1,7,13730,1150,56,4270,711,1
1,1,4,0,0,0,0,0,4,2,16,3,2,1,2,1,2,0,9,53311,0,0,1906,1458,1
0,1,2,1,0,0,0,0,3,2,1,6,5,3,2,1,1,1,4,59250,500,0,3747,1073,1
0,1,2,0,0,0,0,0,3,2,6,7,4,3,1,1,2,1,7,52008,4580,345,2982,703,1
0,1,4,0,0,0,0,0,3,3,3,7,4,2,4,2,2,0,9,12600,0,0,3654,1466,1
0,1,2,0,0,0,0,0,3,2,6,7,4,2,2,1,2,1,3,31062,200,500,1546,225,1
0,1,2,0,0,0,0,0,4,2,8,8,4,2,2,3,2,0,5,18170,0,0,2018,252,1
0,1,2,0,0,0,0,0,3,2,19,7,4,3,1,3,1,1,6,4168,250,128,954,317,1
1,1,2,0,0,1,0,0,2,2,22,11,5,4,4,1,2,1,6,72935,2000,16,3650,100,2
1,1,3,0,0,0,0,0,3,2,10,9,4,1,2,1,2,0,8,34391,0,0,3106,1523,1
1,1,5,0,0,0,0,0,4,2,13,3,3,1,2,4,2,1,5,37145,4800,285,2880,701,1
0,1,3,0,0,0,0,0,1,2,3,7,5,3,2,1,2,1,7,22000,6450,537,2226,967,1
0,1,4,0,0,0,0,0,4,2,3,2,2,1,2,1,2,0,10,32000,0,0,2342,1772,1
0,1,4,0,0,0,0,0,3,2,1,6,4,3,2,3,2,1,6,12114,2520,1072,3500,1297,1
0,2,1,0,0,0,0,0,3,1,3,9,4,1,3,1,2,1,2,43488,12400,878,1853,749,1
1,2,2,1,0,0,0,0,3,2,14,9,5,2,2,1,3,0,5,30528,0,0,1727,68,1
1,2,2,1,0,0,0,0,3,2,17,9,5,2,2,3,2,0,5,5594,0,563,2473,324,1
1,2,1,1,0,0,0,0,3,1,22,11,5,4,3,3,2,0,3,5660,0,0,2270,279,2
0,2,2,0,0,0,0,0,3,2,17,2,2,1,1,3,2,0,4,5275,0,0,1992,339,1
0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,2,0,4,24931,0,0,1452,257,2
0,1,1,1,0,0,0,0,3,1,22,11,5,4,4,1,1,1,1,18200,200,0,1075,10,2
0,1,3,0,0,0,0,0,3,2,7,3,5,3,2,1,1,0,8,29885,0,0,3542,848,1
1,1,4,0,0,0,0,0,4,2,6,9,3,1,2,1,2,1,7,31260,5804,404,4130,754,1
1,1,2,0,0,0,0,0,2,2,3,5,5,2,2,1,2,1,5,31850,9500,1115,2355,924,1
1,2,2,0,0,0,0,0,4,2,7,5,4,3,4,1,2,1,7,25734,10090,1068,4996,553,1
1,1,3,0,0,0,0,0,3,2,3,7,4,1,2,1,2,1,5,64460,2150,490,2860,581,1
1,1,2,0,0,0,0,0,3,2,22,11,5,4,2,1,2,1,2,46414,145,0,1377,84,2
0,1,3,0,0,0,0,1,3,2,3,8,5,1,2,1,2,1,7,31964,3300,700,2405,961,1
0,1,1,0,0,0,0,0,3,1,7,9,2,3,1,2,1,1,4,13010,9800,360,1560,493,1
0,1,1,0,0,0,0,0,4,1,3,3,1,1,1,2,1,0,6,13800,0,90,2314,556,1
0,2,1,0,0,0,0,0,3,1,16,2,1,2,1,4,1,0,4,100,0,0,1914,497,1
1,2,1,0,0,0,0,0,3,1,9,4,4,2,4,3,2,0,1,3762,0,0,1226,49,1
1,1,3,0,0,0,0,0,4,2,14,3,5,1,2,1,3,1,9,18300,2800,937,5630,347,1
0,1,3,0,0,0,0,0,4,2,13,2,3,3,2,2,2,0,9,65133,0,0,2980,1598,1
0,2,1,1,0,0,0,0,2,1,22,11,5,4,4,3,1,0,1,3212,0,0,813,51,2
0,2,2,0,0,0,0,0,3,2,22,11,5,4,2,1,2,0,2,15320,0,0,982,254,2
0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,1,1,3,50150,500,0,2042,100,1
0,2,2,0,0,0,0,1,2,2,17,9,5,2,3,1,1,0,2,3030,0,0,420,90,1
1,1,2,1,0,0,0,1,2,2,14,9,5,2,2,3,2,1,3,4820,200,100,1882,148,1
1,1,3,0,0,0,0,0,3,2,6,3,4,1,2,1,3,0,7,32680,0,0,3842,1095,1
1,1,2,1,0,0,0,0,3,2,8,8,5,3,2,1,2,1,2,68158,160,212,3299,334,1
0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,2,0,2,19380,0,0,793,55,2
0,1,5,0,0,0,0,0,4,2,3,8,3,1,2,1,2,1,7,20662,6170,908,3896,1121,1
0,2,2,1,0,0,0,0,1,2,17,9,5,2,2,1,1,0,2,9757,0,0,1570,167,1
1,1,1,0,0,0,0,0,3,1,19,7,3,1,1,3,1,1,5,22940,1700,500,3283,1056,1
1,2,2,1,0,0,0,0,1,2,17,4,5,2,2,1,3,0,4,13420,0,0,1425,369,1
1,1,1,1,0,0,0,0,2,1,17,9,5,2,1,3,3,0,3,782,0,0,1161,0,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,1,0,1,230,0,0,598,31,2
0,1,2,1,0,0,0,0,3,2,1,6,5,3,2,1,1,0,2,65660,0,0,640,50,1
0,2,1,1,0,0,0,0,1,1,1,6,5,2,3,4,1,0,1,410,0,0,512,10,1
1,1,2,0,0,0,0,0,2,2,8,9,3,3,4,3,3,0,2,400,0,0,1618,6,1
1,2,3,0,0,0,0,1,4,2,7,5,4,1,2,1,3,1,7,51280,500,0,2506,649,1
1,2,1,0,0,0,0,0,3,1,6,7,4,2,4,1,3,1,2,15570,4976,739,1233,310,1
0,1,2,1,0,0,0,1,1,2,1,6,5,3,2,1,1,0,2,14230,0,0,1246,310,1
0,1,2,0,0,0,0,0,2,2,8,8,5,3,2,1,3,1,8,15966,400,0,3704,884,1
0,1,1,1,0,0,0,1,1,1,17,9,5,2,1,2,1,1,1,14290,1000,0,1393,41,1
1,1,2,0,0,0,0,0,3,2,14,8,4,1,2,1,3,1,5,20283,6200,989,1880,835,1
1,2,2,0,0,0,0,0,4,2,13,2,1,3,2,2,3,1,9,35085,3000,240,4500,1201,1
1,1,2,0,0,0,0,0,4,2,13,2,5,3,2,1,2,0,5,56900,0,215,2040,528,1
1,1,1,1,0,0,0,1,3,1,22,11,5,4,4,4,3,0,1,21,0,0,800,0,2
1,2,1,0,0,0,0,0,2,1,22,11,4,4,4,3,3,0,1,1250,0,0,1784,1,2
0,1,3,0,0,0,0,0,3,2,19,7,3,3,2,2,3,1,9,28544,7600,957,2566,1275,1
0,1,3,0,0,0,0,1,4,2,22,11,5,4,2,1,1,0,6,39770,0,0,1730,873,2
0,1,3,0,0,0,1,0,3,2,6,7,4,1,2,1,2,1,6,20702,7518,348,2083,1066,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,710,0,0,451,2,2
1,2,3,0,0,1,0,1,4,2,9,5,2,2,4,3,3,1,3,4850,24,49,1820,30,1
1,1,2,0,0,0,0,0,4,2,19,7,3,1,2,1,3,1,3,16100,3700,396,2085,442,1
1,1,4,0,0,0,0,0,4,2,3,4,4,1,2,1,2,0,8,93130,0,0,4310,1258,1
1,1,3,0,0,0,0,0,3,2,22,11,5,4,2,1,2,0,9,51135,0,0,1500,1011,2
0,1,1,0,0,0,0,0,4,1,3,8,1,1,1,4,1,0,5,4400,0,0,1270,764,1
0,1,1,0,0,0,0,0,3,1,14,9,2,1,1,3,1,0,6,4150,0,0,2830,631,1
0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,1,1,1,46123,100,0,1080,24,2
0,1,1,1,0,0,0,0,1,1,17,9,5,2,3,4,1,0,3,200,0,0,2320,1,1
0,1,1,1,0,0,0,0,4,1,13,2,5,3,4,1,1,1,5,36472,8000,360,1570,576,1
0,1,5,0,0,0,0,1,4,2,15,4,4,1,2,1,1,1,8,22980,5100,318,3461,1507,1
1,1,1,0,0,0,0,0,2,1,7,5,5,2,4,1,2,0,3,32800,0,0,1552,311,1
1,1,2,1,0,0,0,0,4,2,14,9,5,1,2,3,2,1,6,68481,9500,0,2348,803,1
1,2,2,1,0,0,0,0,1,2,22,11,5,4,3,3,2,1,2,1303,1250,0,1385,15,2
0,1,1,1,0,0,0,0,1,1,1,6,5,3,4,1,1,1,3,17710,7520,708,1370,350,1
0,2,1,0,0,0,0,0,2,1,7,5,5,3,4,1,1,1,3,15110,1500,566,1293,260,1
1,1,4,0,0,0,0,0,3,2,1,6,5,3,2,1,1,1,2,21810,6000,570,1680,1253,1
1,1,1,1,0,0,0,0,1,1,22,11,5,4,3,3,3,0,1,540,0,0,926,0,2
1,1,2,0,0,0,0,0,2,2,3,8,5,3,2,3,2,1,4,16717,5400,600,3469,323,1
1,1,3,1,0,0,0,1,2,2,1,6,5,3,2,1,1,0,2,41800,0,0,1300,299,1
1,2,3,0,0,0,0,0,3,2,17,4,4,1,2,1,3,1,6,103080,5000,0,3623,567,1
1,1,1,0,0,0,0,0,3,1,14,3,5,2,4,1,4,1,5,75300,4000,0,4362,693,1
1,1,2,1,0,0,0,0,1,2,17,9,5,2,2,2,3,1,2,4082,255,80,842,156,1
1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,3,0,1,318,0,0,550,15,2
1,2,1,1,0,0,0,0,1,1,22,11,5,4,4,3,1,0,1,312,0,0,933,0,2
1,1,1,0,0,0,0,0,3,1,8,9,3,2,1,3,3,1,1,810,2167,1078,917,468,1
1,1,2,1,0,0,0,0,3,2,11,9,5,2,2,1,1,0,5,7140,0,0,1730,304,1
0,1,1,1,0,0,0,0,1,1,22,11,5,4,2,3,2,1,1,217,30,170,702,0,2
0,2,3,0,0,0,0,0,4,2,17,4,4,1,4,2,1,0,8,8837,0,0,3842,970,1
0,1,2,0,0,0,0,0,4,2,17,4,1,1,1,1,2,1,3,21240,11470,501,2009,523,1
0,2,1,1,0,0,0,0,2,1,22,11,5,4,3,4,1,0,5,633,0,0,1569,151,2
0,2,1,1,0,0,0,0,1,1,17,9,5,2,3,2,2,0,1,3390,0,0,485,0,1
0,1,1,0,0,0,0,1,3,1,22,11,5,4,4,3,1,0,1,10,0,0,525,1,2
0,1,1,0,0,0,0,0,3,1,8,8,4,1,4,3,1,0,3,1210,0,0,2292,247,1
0,1,1,0,0,0,0,0,3,1,6,7,4,1,1,3,1,1,5,1299,1134,91,2621,198,1
0,1,1,1,0,0,0,0,3,1,15,9,5,2,3,1,1,0,2,11197,0,0,1151,76,1
0,1,4,0,0,1,0,0,3,2,6,7,4,1,4,1,2,0,6,27408,0,0,4261,465,1
0,1,2,0,0,0,0,1,3,2,8,8,5,1,2,1,2,0,6,53080,0,0,1700,335,1
0,1,2,1,0,0,0,1,1,2,22,11,5,4,2,3,2,0,3,5190,0,0,768,100,2
0,1,1,1,0,0,0,0,2,1,6,7,5,3,4,3,1,0,5,14310,0,0,1218,292,1
0,1,2,0,0,1,0,0,4,2,6,3,3,1,4,1,1,1,6,22748,4300,345,3810,899,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,2,0,1,1370,0,0,545,1,2
0,1,3,0,0,0,0,1,2,2,7,7,5,3,2,1,1,0,2,12960,0,0,1538,366,1
0,2,1,1,0,0,0,0,1,1,17,4,5,2,3,4,2,0,1,365,0,0,627,1,1
0,1,2,0,0,0,0,0,4,2,22,11,5,4,2,1,2,1,4,44616,7000,738,1642,924,2
0,2,1,0,0,0,0,0,4,1,16,2,2,1,1,2,1,1,6,23567,13600,480,1434,1319,1
0,1,2,0,0,0,0,0,3,2,19,7,4,1,2,1,2,1,7,93716,1000,0,3090,898,1
0,2,2,0,0,0,0,0,3,2,22,11,3,4,2,3,1,1,3,760,1245,485,1296,265,1
0,1,1,0,0,0,0,0,4,1,3,2,3,1,1,3,1,1,7,57152,13800,1015,3666,1479,1
0,2,2,0,0,0,0,0,3,2,14,7,4,2,4,2,3,0,4,5950,0,0,2200,127,1
0,1,4,0,0,0,0,0,4,2,3,2,3,1,2,1,2,0,9,26570,0,0,3585,1802,1
0,1,4,0,0,0,0,0,3,2,8,8,5,3,2,1,2,0,10,47492,0,0,5030,1619,1
0,2,5,0,0,0,0,0,4,2,17,2,3,3,2,2,2,0,8,60720,0,0,5158,1093,1
0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,2,1,0,3,18485,0,0,1814,7,2
0,1,2,1,0,0,0,1,1,2,7,5,5,3,2,1,2,1,2,26274,450,74,1712,215,1
0,1,2,1,0,0,0,0,1,2,7,9,5,3,2,4,1,1,7,16203,200,100,3107,1498,1
0,2,1,1,0,0,0,1,1,1,15,9,5,2,3,1,2,0,1,17280,0,0,714,118,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,3,0,1,7980,0,0,881,6,2
0,2,2,0,0,0,0,0,2,2,3,9,3,1,4,3,3,0,7,4683,0,0,1635,687,1
0,1,1,0,0,0,0,0,3,1,3,8,2,1,1,2,1,1,4,16770,8000,280,1864,822,1
0,1,3,0,0,0,0,0,4,2,3,8,2,1,2,1,2,1,6,14466,7526,954,2560,1004,1
0,1,1,1,0,0,0,1,1,1,22,11,5,4,1,3,1,0,1,286,0,0,626,0,2
0,1,2,0,0,0,0,1,3,2,3,8,4,1,1,1,2,1,4,77090,5230,846,1431,492,1
0,2,1,0,0,0,0,0,3,1,3,9,3,1,4,3,1,1,2,2120,700,40,1480,204,1
0,1,5,0,0,0,0,0,2,2,9,4,5,3,2,1,1,0,6,36350,0,0,4330,614,1
0,1,1,0,0,0,0,0,3,1,3,9,4,1,4,1,3,1,4,5920,1200,480,900,491,1
0,2,1,1,0,0,0,0,1,1,1,9,5,2,3,1,1,0,2,6800,0,0,894,13,1
0,1,1,1,0,0,0,1,1,1,22,11,5,4,3,1,1,0,6,7300,0,0,768,6,2
0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,4,1,0,1,330,0,0,409,1,2
0,1,1,0,0,0,0,0,4,1,10,2,3,1,1,1,2,0,3,49548,0,0,1142,368,1
0,1,2,0,0,0,0,0,3,2,22,11,5,4,2,1,2,0,3,28460,0,0,1783,221,2
0,2,1,0,0,0,0,0,2,1,3,4,3,1,4,3,2,0,2,4640,0,216,2308,638,1
0,1,2,0,0,0,0,0,3,2,8,9,3,1,2,2,2,1,4,19690,7000,210,2270,627,1
0,1,1,1,0,0,0,1,1,1,22,11,5,4,3,1,2,0,1,10100,0,0,576,15,2
0,1,1,0,0,0,0,0,2,1,14,9,3,2,1,4,1,0,2,3823,0,0,1178,39,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,8150,0,0,1070,34,2
0,1,2,0,0,0,0,0,4,2,22,11,5,4,2,2,2,1,5,57636,3000,0,3931,788,2
0,2,1,1,0,0,0,0,1,1,17,9,5,2,3,4,2,0,1,150,0,0,629,0,1
0,1,7,0,0,0,0,0,3,2,8,8,4,3,2,1,1,0,7,35915,0,0,4860,1230,1
0,1,1,1,0,0,0,0,1,1,22,11,5,4,4,4,1,1,1,268,2000,0,642,30,2
0,1,5,0,0,0,0,0,4,2,9,4,3,3,2,1,2,0,7,43400,0,0,5550,930,1
0,1,1,1,0,0,0,0,2,1,22,11,5,4,3,1,1,0,2,12900,0,0,655,27,2
0,1,2,0,0,0,0,0,3,2,22,11,5,4,2,1,3,0,5,27682,0,0,2460,631,2
0,1,3,0,0,0,0,0,3,2,11,3,4,1,2,1,2,1,8,55989,4000,0,4952,1709,1
0,1,5,0,0,0,0,0,3,2,6,7,5,2,2,1,1,1,8,17992,3000,0,2745,810,1
0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,1,0,1,20088,0,0,954,245,2
0,2,1,1,0,0,0,0,1,1,22,11,5,4,4,1,1,1,2,22783,300,0,864,133,2
0,2,1,0,0,0,0,0,1,1,14,9,4,2,4,3,2,1,2,2266,500,45,644,122,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,2,17260,0,0,1341,75,1
0,2,1,1,0,0,0,0,3,1,22,11,5,4,3,1,2,0,1,47140,0,0,1582,237,2
0,1,2,1,0,0,0,0,1,2,1,6,5,3,2,1,1,0,1,2260,0,0,1153,100,1
0,1,3,0,0,0,0,0,3,2,6,2,4,3,3,3,1,1,7,2695,1200,40,3956,277,1
0,1,4,0,0,0,0,0,4,2,17,2,5,1,2,1,2,1,9,28650,3800,340,4440,987,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,5350,0,0,622,3,2
0,1,2,0,0,0,0,0,1,2,6,7,5,3,2,1,1,0,3,10776,0,0,1317,220,1
0,1,1,0,0,0,0,0,4,1,3,9,2,1,1,3,3,1,4,1113,250,131,2710,396,1
0,1,4,0,0,0,0,0,3,2,17,8,3,2,2,3,3,0,5,5459,0,0,2067,418,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,2,0,1,38450,0,0,1252,35,2
0,1,1,0,0,0,0,0,2,1,22,11,5,4,4,3,2,0,2,1640,0,0,937,24,2
0,1,1,0,0,0,0,0,4,1,7,2,2,1,1,2,1,0,5,18756,0,0,1994,823,1
0,1,2,1,0,0,0,0,2,2,1,6,5,3,2,1,1,0,6,32135,0,780,2239,403,1
0,1,2,1,0,0,0,0,1,2,1,6,5,3,2,1,1,0,4,22840,0,556,1699,386,1
0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,1,2,0,1,43200,0,0,1045,113,2
0,1,1,0,0,0,0,0,3,1,7,8,4,1,1,1,2,1,4,45589,3000,490,2148,576,1
0,1,2,1,0,0,0,0,3,2,7,3,5,1,2,1,1,0,6,17800,0,0,2434,994,1
0,1,5,0,0,0,0,0,4,2,8,3,2,1,2,1,2,1,7,40654,12000,960,5141,1340,1
0,1,3,0,0,0,0,0,4,2,9,4,1,2,1,4,1,0,7,3143,0,0,2543,614,1
0,1,2,1,0,0,0,0,4,2,10,2,5,3,2,1,1,1,3,12048,2000,425,1773,269,1
0,1,1,0,0,0,0,0,3,1,22,11,4,4,4,1,1,0,3,9000,0,0,1540,385,1
0,2,1,0,0,0,0,0,4,1,17,2,1,1,1,4,2,0,3,6500,0,0,1886,468,1
0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,4,1,0,1,1200,0,0,374,1,2
0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,4,1,0,1,50,0,0,431,1,2
0,1,2,0,0,0,0,0,3,2,6,7,3,1,4,1,3,1,3,18710,1000,0,1335,116,1
0,1,2,1,0,0,0,0,1,2,1,6,5,3,2,1,1,0,3,31780,0,0,1082,486,1
0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,1,1,0,1,5350,0,0,696,17,2
0,1,4,0,0,0,0,0,3,2,7,3,5,1,2,1,2,0,9,28310,0,1108,3800,1428,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,1,0,1,100,0,0,524,1,2
0,1,2,1,0,0,0,0,3,2,1,6,5,3,2,1,1,0,3,55650,0,0,1280,276,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,3,0,1,5180,0,0,693,4,2
0,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,1,0,2,8318,0,0,980,54,2
0,1,1,0,0,0,0,0,4,1,7,5,2,1,1,3,2,1,1,5268,2300,743,1762,414,1
0,1,3,0,0,0,0,0,4,2,3,8,2,3,2,3,2,0,6,6869,0,0,3274,485,1
0,1,2,1,0,0,0,1,4,2,22,11,5,4,2,1,2,0,5,32304,0,0,1070,279,2
0,1,3,0,0,0,0,0,3,2,7,5,5,3,2,1,2,0,4,45220,0,0,2450,302,1
0,2,1,0,0,0,0,0,2,1,1,9,4,2,4,4,2,0,1,55,0,0,780,16,1
0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,1,1,0,1,3011,0,0,295,22,2
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,20200,0,0,449,4,2
0,2,1,1,0,0,0,0,4,1,22,11,5,4,3,1,1,0,4,5950,0,0,3020,160,2
0,1,2,1,0,0,0,0,2,2,1,6,5,3,2,1,1,0,2,23650,0,0,864,16,1
0,2,3,0,0,0,0,1,1,2,22,11,5,4,3,1,1,0,1,12901,0,0,2320,308,2
0,1,1,0,0,0,0,1,3,1,22,11,5,4,1,1,1,0,1,3603,0,0,818,3,2
0,1,5,0,0,0,0,0,3,2,3,5,3,1,2,1,2,1,5,23961,3200,153,3460,751,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,1,0,1,740,0,0,806,5,2
0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,4,1,0,1,8000,0,0,370,5,2
0,1,2,1,0,0,0,1,1,2,22,11,5,4,2,4,2,0,2,11972,0,0,852,52,1
0,1,2,0,0,0,0,0,2,2,8,9,4,2,2,1,2,1,5,11220,2300,130,2320,190,1
0,1,1,1,0,0,0,1,3,1,1,6,5,3,4,1,1,0,3,75531,0,0,1585,188,1
0,2,1,1,0,0,0,0,1,1,17,9,5,2,3,4,1,0,2,3110,0,0,636,22,1
0,2,1,1,0,0,0,0,1,1,9,4,5,3,4,1,2,1,3,7128,50,576,945,159,1
0,2,1,1,0,0,0,0,1,1,1,6,5,3,3,4,1,0,2,2043,0,0,698,42,1
0,1,2,1,0,0,0,1,1,2,9,4,5,3,2,1,1,0,4,64930,0,0,2100,47,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,7375,0,0,940,83,2
0,1,3,0,0,0,0,1,2,2,22,11,5,4,2,1,1,0,2,28208,0,0,1380,323,2
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,7810,0,0,955,45,2
0,2,2,0,0,0,0,0,3,2,7,9,3,1,2,3,3,0,4,3050,0,0,1750,238,1
0,1,2,0,0,0,0,0,3,2,8,1,4,1,2,1,2,1,8,83130,200,0,2580,1088,1
0,1,2,1,0,0,0,0,4,2,14,4,5,3,2,1,2,0,3,27700,0,0,1353,398,1
0,2,1,1,0,0,0,0,2,1,22,11,5,4,3,3,3,1,1,580,700,542,639,259,2
0,2,1,1,0,0,0,0,2,1,17,9,5,2,3,1,2,0,1,12224,0,0,1166,11,1
0,1,2,1,0,0,0,0,3,2,10,9,5,2,2,1,1,1,2,10622,400,130,1606,91,1
0,2,5,0,0,1,0,1,2,2,17,4,4,3,2,1,1,1,8,20800,1500,42,3870,496,1
0,1,1,1,0,0,0,0,2,1,22,11,5,4,4,1,3,0,1,5050,0,0,798,10,2
0,2,3,0,0,0,0,0,4,2,16,2,4,3,2,1,2,1,5,13650,6268,496,4700,993,1
0,2,2,0,0,0,0,0,3,2,7,5,4,2,4,3,1,1,4,4431,4700,400,1124,401,1
0,1,2,1,0,0,0,1,3,2,19,9,5,2,2,1,1,0,2,37690,0,0,2010,81,1
0,1,2,0,0,0,0,0,4,2,3,8,2,1,2,1,2,0,2,22371,0,0,1715,605,1
0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,2,1,4,13604,45,60,1212,71,2
0,2,1,1,0,0,0,0,3,1,22,11,5,4,3,1,1,0,1,19780,0,0,1018,27,2
0,1,2,0,0,0,0,0,4,2,14,9,4,1,2,4,3,1,1,2520,1000,0,1657,30,1
0,1,1,1,0,0,0,0,2,1,15,9,5,2,3,1,3,1,2,8028,2000,0,1140,64,1
0,1,2,0,0,0,1,0,3,2,6,7,4,3,2,1,1,0,8,34365,0,0,4124,730,1
0,1,1,1,0,0,0,0,1,1,22,11,5,4,4,4,1,0,3,1,0,0,299,201,2
0,1,3,0,0,0,0,0,3,2,22,11,4,4,2,4,2,0,3,3680,0,20,808,203,1
0,2,1,1,0,0,0,0,3,1,17,4,5,1,4,1,2,1,3,16938,150,110,1109,174,1
0,2,1,0,0,0,0,0,4,1,16,2,2,1,1,3,2,0,4,4876,0,0,2469,733,1
0,1,4,0,0,0,0,0,3,2,7,5,3,1,2,1,2,1,6,25498,1328,480,3200,905,1
0,2,1,0,0,0,0,1,2,1,9,4,5,2,4,4,2,0,1,305,0,0,1376,145,1
0,1,3,0,0,0,0,0,1,2,3,7,5,2,4,3,2,0,6,315,0,0,2436,512,1
0,2,1,0,0,0,0,1,1,1,22,11,5,4,4,3,3,1,1,115,3000,1000,990,8,2
0,2,2,0,0,0,0,0,3,2,12,9,5,1,3,1,3,0,4,9204,0,618,3122,771,1
0,2,2,0,0,0,0,0,4,2,6,3,4,1,3,1,3,0,6,25800,0,54,1554,671,1
0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,1,0,1,5265,0,0,652,107,2
0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,2,0,3,17550,0,0,1750,85,2
0,1,2,0,0,0,0,0,3,2,22,11,4,4,2,1,1,1,5,23147,500,260,2410,465,1
0,1,3,0,0,0,0,1,4,2,15,3,3,1,2,2,1,1,6,24076,5840,340,3560,853,1
0,1,3,0,0,0,0,0,1,2,9,4,2,2,2,3,3,1,3,805,1250,331,2400,75,1
0,2,2,0,0,0,0,1,2,2,17,4,5,2,2,1,1,0,3,36670,0,0,1805,187,1
0,1,2,1,0,0,0,0,1,3,1,6,5,3,2,1,3,1,3,47592,400,136,1646,66,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,4,2,3,0,1,1857,0,0,420,1,2
0,1,2,1,0,0,0,1,3,2,16,9,5,1,2,3,2,0,4,3706,0,0,1138,58,1
0,2,1,0,0,0,0,0,3,1,3,7,4,3,4,2,2,1,2,30191,4000,147,1784,781,1
0,2,1,0,0,0,0,0,3,1,9,4,1,2,1,3,2,1,3,4600,1600,16,1428,403,1
0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,2,0,6,10110,0,0,2160,181,2
0,2,1,1,0,0,0,0,2,1,22,11,5,4,4,1,3,1,1,5116,330,70,924,4,2
0,1,4,0,0,0,0,0,4,2,7,5,4,3,2,3,2,1,8,16804,2776,648,3720,1105,1
0,2,1,0,0,0,0,1,1,1,1,9,5,2,4,3,1,0,1,950,0,0,952,117,1
0,1,3,0,0,0,0,0,4,2,19,2,4,1,2,3,1,0,3,3270,0,0,876,479,1
0,2,1,1,0,0,0,0,3,1,22,11,5,4,3,1,2,1,5,79600,5500,248,1480,898,2
