Family_ID,Metropolitan,Gender,Family_num,Elder_Household,GrandChild_Household,Single_Household,Multi_Household,Disability_status,Master_EduCode,Master_WithLive,Master_IndustryCode,Manster_Jobcode,Master_Age,Master_EmpCode,Master_MarriCode,Tenancy_Type,Housing_Type,Debt_Holding,Income_code,Assets,Liabilities,Principal_Interest,Spend_Consum,Spend_NonConsum,Master_Retired
472300322,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,1,0,1,100,0,0,680,1,2
472300342,0,1,1,1,0,0,0,0,3,1,22,11,5,4,4,3,1,0,1,6800,0,0,902,11,2
472300362,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,2,7452,0,0,948,45,2
472300392,0,2,1,0,0,0,0,0,1,1,22,11,4,4,1,3,1,0,1,30,0,0,735,0,1
472900331,0,1,1,1,0,0,0,0,1,1,22,11,5,4,1,3,1,0,2,710,0,0,703,114,2
473100302,0,1,3,0,1,0,0,0,3,2,22,11,5,4,2,1,1,0,4,39400,0,0,1140,490,2
473100312,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,13210,0,0,1680,119,1
473200312,0,1,1,1,0,0,0,1,1,1,22,11,5,4,3,1,1,0,1,4100,0,0,836,42,2
473200322,0,1,1,0,0,0,0,0,4,1,16,2,2,1,1,4,3,0,5,4310,0,0,1527,791,1
473300302,0,2,1,1,0,0,0,0,1,1,15,9,5,2,3,1,1,0,3,15030,0,0,2370,10,1
473300312,0,1,1,0,0,0,0,0,4,1,13,2,2,1,1,3,1,0,7,6440,0,0,2208,1147,1
473300322,0,2,4,0,0,0,0,0,4,2,10,3,3,1,2,2,2,0,5,24120,0,0,2580,628,1
473300332,0,1,4,0,0,0,0,0,4,2,3,3,3,3,2,1,2,1,1,53398,3800,930,4370,1555,1
473300342,0,2,1,1,0,0,0,0,1,1,1,6,5,3,3,1,1,0,1,15000,0,0,951,54,1
480000312,0,2,1,0,0,0,0,0,1,1,22,11,5,4,4,3,3,0,1,575,0,0,809,1,2
480000332,0,1,3,0,0,0,0,0,4,2,22,11,5,4,2,1,1,0,10,97635,0,0,5395,1630,2
480000382,0,1,3,0,0,0,0,0,4,2,16,9,5,1,2,1,2,1,6,62527,1000,350,3534,247,1
480100302,0,1,1,0,0,0,0,0,4,1,3,3,1,1,1,3,1,0,3,11618,0,0,2556,617,1
480100312,0,2,1,0,0,0,0,0,3,1,7,5,3,3,4,1,2,0,2,10635,0,0,2136,186,1
480100322,0,2,2,0,0,0,0,0,2,2,14,9,5,1,3,1,2,0,7,36540,0,630,1840,259,1
480100332,0,1,1,0,0,0,0,0,4,1,3,3,3,1,1,1,2,0,5,20355,0,0,1244,779,1
480100382,0,2,1,1,0,0,0,1,1,1,17,9,5,2,3,1,3,0,1,8748,0,0,914,7,1
480200352,0,1,4,0,0,0,0,0,4,2,3,8,2,1,2,1,1,1,9,58742,500,0,5591,1802,1
480200372,0,2,2,0,0,0,0,0,1,2,22,11,5,4,3,1,1,0,5,47024,0,0,2000,245,2
480200382,0,1,2,0,0,0,0,0,2,2,7,5,2,1,2,3,1,1,6,2750,250,0,3390,737,1
480200392,0,2,1,1,0,0,0,0,2,1,22,11,5,4,3,1,1,1,2,40555,5000,179,2255,538,2
480300342,0,1,1,0,0,0,0,0,4,1,15,3,1,1,1,1,4,0,3,14550,0,0,1528,930,1
480300362,0,1,1,0,0,0,0,0,3,1,3,7,4,2,1,4,1,1,3,50520,1750,127,2376,316,1
480300372,0,1,1,0,0,0,0,0,3,1,3,5,3,1,4,1,1,1,3,14248,6900,213,2430,547,1
480300382,0,1,3,0,0,0,0,0,3,2,16,2,5,1,2,3,2,1,6,86280,2000,0,3810,511,1
480900301,0,2,1,1,0,0,0,0,1,1,19,4,5,2,3,1,2,1,2,12780,800,532,1500,88,1
480900311,0,2,1,0,0,0,0,0,4,1,16,2,3,3,1,3,1,1,3,36460,1500,0,2500,306,1
480900321,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,14055,0,0,1235,31,2
480900331,0,2,2,0,0,0,0,0,1,2,17,9,5,2,3,1,1,1,4,15206,2000,0,2078,835,1
480900351,0,1,2,0,0,0,0,0,4,2,22,11,5,4,2,1,2,0,5,22646,0,0,1851,229,1
480900361,0,2,1,0,0,0,0,0,3,1,7,5,4,2,3,1,2,1,1,25657,1500,0,1391,345,1
480900371,0,1,2,1,0,0,0,0,2,2,1,6,5,3,2,1,2,0,2,48445,0,0,1394,316,1
480900381,0,1,4,0,0,0,0,1,2,2,22,11,5,4,2,1,2,0,8,16578,0,0,2770,938,2
481000302,0,2,1,1,0,0,0,0,2,1,22,11,5,4,3,1,1,0,2,23519,0,0,841,142,2
481000362,0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,2,2,0,1,2200,0,0,623,61,2
481000392,0,1,1,0,0,0,0,0,1,1,6,9,4,2,4,3,1,1,6,3691,3358,974,1665,196,1
481100302,0,1,4,0,0,0,0,0,1,2,3,7,2,1,2,3,2,1,5,5954,970,50,3564,1295,1
481100342,0,1,3,0,0,0,0,0,3,2,12,3,4,1,2,4,2,1,8,6960,2708,903,3230,1514,1
481100372,0,2,1,0,0,0,0,0,4,1,16,4,3,2,1,3,1,1,1,4714,1530,740,970,184,1
481100382,0,2,3,0,0,0,0,0,4,2,16,4,4,3,4,1,2,0,4,33092,0,525,2418,812,1
481100392,0,1,2,0,0,0,0,1,3,2,3,8,3,1,1,1,1,1,4,10650,1200,380,1820,290,1
481200302,0,2,1,0,0,0,0,0,2,1,14,9,5,1,3,3,1,0,2,1426,0,39,1426,184,1
481200322,0,2,1,1,0,0,0,0,3,1,17,4,5,1,3,1,1,0,3,19715,0,0,1208,241,1
481200342,0,1,3,0,0,0,0,0,4,2,3,3,2,1,2,1,2,1,6,15428,3790,312,2827,1078,1
481200372,0,1,1,1,0,0,0,0,2,1,22,11,5,4,1,1,2,0,1,14858,0,0,1301,173,2
481200382,0,1,2,0,0,0,0,0,3,2,3,3,3,1,2,2,2,0,5,16514,0,0,2974,855,1
481200392,0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,2,1,2,43130,500,60,1760,111,2
481300332,0,1,3,0,0,0,0,0,1,2,22,11,5,4,3,1,2,0,3,23102,0,0,4529,422,2
481300342,0,1,2,0,0,0,0,0,4,2,22,11,5,4,2,2,3,1,6,100550,200,256,3169,616,1
481300362,0,2,1,0,0,0,0,0,3,1,22,11,5,4,3,1,2,1,2,36540,500,0,1388,186,2
481900311,0,1,3,0,0,0,0,0,3,2,3,8,4,1,2,1,2,0,9,32372,0,400,5170,1777,1
481900321,0,1,2,1,0,0,0,0,2,2,8,9,5,2,2,3,1,1,2,1897,800,0,1116,57,1
481900371,0,1,2,0,0,0,0,0,3,2,3,8,3,1,2,1,2,1,6,28102,8340,228,2700,1477,1
481900381,0,1,4,0,0,0,0,0,3,2,22,11,3,4,2,3,2,0,3,5674,0,0,2850,260,1
482000312,0,2,2,0,1,0,0,0,3,2,15,9,4,2,3,4,1,0,1,3814,0,0,788,88,1
482000322,0,1,3,0,0,0,0,0,4,2,3,3,3,1,2,1,2,1,7,22666,9000,876,2186,980,1
482000332,0,1,2,0,0,0,0,0,3,2,7,5,5,3,2,1,2,0,7,72996,0,0,2988,774,1
482000352,0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,1,1,3,45560,1700,0,1860,37,2
482000392,0,1,2,0,0,0,0,1,3,2,1,6,5,3,2,1,1,1,2,35770,3500,771,2202,228,1
482100322,0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,3,2,0,1,302,0,0,764,6,2
482100332,0,2,2,1,0,0,0,0,2,2,19,4,5,2,4,3,2,1,3,1902,210,210,1796,121,1
482100342,0,1,3,0,0,0,0,0,2,2,3,8,4,1,2,2,1,1,9,15370,29,0,4290,1035,1
482100382,0,1,2,0,0,0,0,0,1,2,7,5,5,3,2,1,4,1,5,19862,1500,0,2013,405,1
482100392,0,1,2,1,0,0,0,0,2,2,6,9,5,2,2,1,1,0,5,16917,0,0,1963,290,1
482200352,0,1,2,1,0,0,0,0,3,2,3,8,5,3,2,1,2,1,6,86258,400,0,2208,705,1
482200382,0,2,1,0,0,0,0,0,4,1,22,11,2,4,1,4,2,0,1,10500,0,0,1280,28,1
482200392,0,1,1,1,0,0,0,0,3,1,22,11,5,4,4,3,1,1,1,170,475,254,1285,70,1
482300302,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,1,0,1,15,0,0,500,1,2
482300322,0,1,2,0,0,0,0,0,3,2,19,9,5,2,2,1,2,0,4,88821,0,0,1832,304,1
482300332,0,2,2,0,0,0,0,0,2,2,7,5,5,2,3,1,1,0,6,39698,0,0,1556,533,1
482300342,0,1,4,0,0,0,0,0,4,2,3,1,2,1,2,2,2,1,4,18416,6574,331,3000,888,1
482300372,0,1,1,1,0,0,0,1,1,1,22,11,5,4,4,3,1,0,1,160,0,0,1162,45,2
482300382,0,1,6,0,0,1,0,0,1,2,17,9,5,2,2,4,2,0,5,876,0,0,2080,259,1
482300392,0,1,1,1,0,0,0,0,1,1,22,11,5,4,4,3,4,0,1,100,0,0,780,11,2
482900311,0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,2,1,2,61700,80,150,1217,136,2
482900321,0,1,3,0,0,0,0,0,4,2,22,11,5,4,2,1,2,0,9,73177,0,0,2135,697,2
482900331,0,1,2,0,0,0,0,0,4,2,7,5,4,3,2,1,2,1,6,70917,3400,69,2587,662,1
482900351,0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,3,1,0,1,534,0,0,690,1,2
482900371,0,2,1,1,0,0,0,0,1,1,19,9,5,2,3,3,1,0,2,137,0,0,841,51,1
482900381,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,3,1,0,1,50,0,0,580,11,2
482900391,0,2,1,1,0,0,0,1,1,1,1,6,5,3,3,1,1,0,2,13730,0,0,845,49,1
483000302,0,2,1,0,0,0,0,0,2,1,22,11,5,4,4,1,3,0,2,18156,0,0,1365,68,2
483100302,0,1,3,0,0,0,0,0,1,2,1,6,5,3,2,1,1,0,5,18430,0,0,2498,426,1
483100312,0,1,2,1,0,0,0,1,1,2,1,6,5,3,2,1,1,0,2,24740,0,0,871,66,1
483100322,0,1,2,0,0,0,0,0,1,2,1,6,5,3,2,1,1,1,3,36254,2700,1162,1286,258,1
483100332,0,1,2,1,0,0,0,0,1,2,1,6,5,3,2,1,1,0,3,41034,0,0,1205,139,1
483100342,0,1,2,1,0,0,0,0,2,2,22,11,5,4,2,4,1,0,1,2800,0,0,1086,131,2
483200302,0,1,1,0,0,0,0,0,3,1,22,11,3,4,1,1,1,1,2,24300,6700,840,1390,407,1
483200322,0,1,2,0,0,0,0,0,4,2,1,6,5,3,2,1,2,0,8,84614,0,0,2779,385,1
483200342,0,1,2,1,0,0,0,1,1,2,1,6,5,3,2,1,1,0,2,23850,0,0,761,47,1
483300302,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,4200,0,0,765,8,2
483300312,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,1,0,1,730,0,0,546,101,2
483300352,0,2,1,1,0,0,0,0,1,1,19,4,5,3,3,1,1,1,3,8870,2000,87,774,442,1
483900301,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,1,0,1,290,0,0,780,1,2
490000202,0,2,3,0,0,0,0,1,3,2,3,8,4,1,2,1,1,1,4,37964,11454,1006,2733,1095,1
490000252,0,1,3,0,0,0,0,1,1,2,1,6,5,3,2,3,1,0,2,450,0,0,935,62,1
490000262,0,1,1,0,0,0,0,1,2,1,22,11,5,4,4,3,2,0,1,5006,0,0,1179,134,2
490000312,0,2,2,1,0,0,0,1,1,2,17,9,5,2,2,1,3,0,1,20030,0,0,653,386,1
490000362,0,1,3,0,0,0,0,0,3,2,14,3,4,1,2,1,1,0,7,58745,0,0,3070,506,1
490100212,0,1,2,0,0,0,0,1,3,2,16,3,5,1,2,1,2,1,6,17032,9190,660,2090,920,1
490100232,0,1,2,1,0,0,0,0,1,2,1,6,5,3,2,1,1,0,1,22180,0,0,1425,11,1
490100242,0,2,1,0,0,0,0,0,1,1,22,11,5,4,3,1,1,0,4,23770,0,0,285,285,1
490100292,0,1,1,0,0,0,0,0,4,1,13,2,2,1,1,2,2,0,5,28850,0,0,1405,916,1
490100312,0,1,2,1,0,0,0,0,2,2,1,6,5,3,2,1,1,1,5,92480,3130,110,3015,595,1
490100332,0,1,2,0,0,0,0,1,3,2,1,6,5,3,2,1,1,0,4,76840,0,50,2295,308,1
490100342,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,2,39810,0,0,1237,100,2
490100362,0,2,2,0,0,0,0,0,4,2,22,11,5,4,2,3,2,1,7,31418,6500,1180,3150,976,2
490200202,0,1,5,0,0,0,0,0,3,2,3,7,4,1,2,1,1,0,8,10840,0,0,5420,1163,1
490200252,0,1,3,0,0,0,0,0,3,2,22,11,4,4,2,4,2,1,8,896,1960,680,1533,437,1
490200302,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,2,11200,0,0,1417,246,2
490200352,0,1,4,0,0,0,0,0,4,2,8,8,3,3,2,3,3,1,6,21900,1950,150,3716,157,1
490200362,0,1,1,0,0,0,0,0,4,1,15,3,2,1,1,3,2,1,6,5290,3100,400,3084,988,1
490200372,0,1,1,0,0,0,0,0,4,1,13,2,2,3,1,3,1,0,6,20500,0,0,3880,989,1
490200382,0,2,1,1,0,0,0,1,2,1,22,11,5,4,3,1,2,0,1,70150,0,0,1177,27,2
490300212,0,1,1,0,0,0,0,0,3,1,3,8,2,1,1,3,1,0,3,5980,0,0,2376,354,1
490300222,0,2,1,1,0,0,0,0,4,1,17,2,5,1,1,3,2,1,2,203,2450,960,1369,410,1
490300232,0,1,3,0,0,0,0,0,3,2,22,11,5,4,2,1,1,0,4,32600,0,0,1740,225,2
490300242,0,1,2,0,0,0,0,0,4,2,3,2,2,1,2,3,2,1,7,3860,1000,50,2630,1155,1
490300252,0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,1,0,1,10541,0,0,1100,267,2
490300262,0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,4,1,0,1,80,0,0,600,1,2
490300292,0,2,1,1,0,0,0,0,3,1,22,11,5,4,3,1,2,0,3,52170,0,0,1490,131,2
490300302,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,1,0,3,100,0,0,2298,1,2
490300332,0,1,1,0,0,0,0,0,4,1,9,7,3,1,4,2,4,0,6,33250,0,0,2760,788,1
490300342,0,1,1,1,0,0,0,0,2,1,22,11,5,4,3,1,1,0,5,32080,0,0,1242,555,2
490300352,0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,1,1,4,58700,400,0,2143,173,2
490300362,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,1,0,3,500,0,0,1044,8,2
490900211,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,2,0,4,35360,0,0,1010,65,2
490900241,0,1,2,0,0,0,0,0,3,2,3,8,2,1,2,2,2,1,6,96950,3000,1050,2770,1018,1
490900251,0,1,2,0,0,0,0,1,3,2,22,11,4,4,2,1,1,0,1,1019,0,0,556,61,2
490900291,0,1,2,0,0,0,0,0,3,2,3,7,5,1,2,1,2,1,6,127050,10000,83,3220,994,1
490900311,0,1,4,0,0,0,0,0,4,2,13,2,2,1,2,3,3,1,6,4236,100,150,4136,560,1
490900321,0,1,1,1,0,0,0,0,3,1,15,3,5,2,3,1,1,0,4,22050,0,0,1445,42,1
490900331,0,2,1,1,0,0,0,0,2,1,17,9,5,2,3,1,1,0,2,22800,0,0,867,102,1
490900351,0,1,1,0,0,0,0,0,3,1,19,2,4,1,4,3,1,0,1,1850,0,0,802,67,1
490900371,0,1,2,0,0,0,0,0,3,2,7,5,5,3,2,3,2,1,5,14100,400,500,1974,443,1
491000322,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,2,2,0,1,330,0,0,486,1,2
491100302,0,2,1,1,0,0,0,1,4,1,22,11,5,4,3,1,1,0,1,38070,0,0,885,21,2
491100312,0,1,1,0,0,0,0,0,4,1,16,8,3,1,1,3,1,1,2,100,3200,439,1470,262,1
491100322,0,2,2,0,0,1,0,0,2,2,14,9,4,2,4,3,3,1,2,400,700,20,1652,193,1
491100332,0,1,3,0,0,0,1,0,4,2,9,4,4,1,2,1,1,0,3,16740,0,0,2544,486,1
491100342,0,2,1,0,0,0,0,0,3,1,9,4,4,2,4,3,1,0,4,5360,0,0,844,572,1
491100372,0,1,1,1,0,0,0,0,4,1,22,11,5,4,4,1,2,1,3,24900,3700,460,1300,317,2
491200322,0,1,2,1,0,0,0,0,2,2,22,11,5,4,2,1,1,0,1,22900,0,0,843,6,2
491200332,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,2,0,2,17500,0,0,556,78,2
491200342,0,2,2,0,0,0,0,0,1,2,22,11,5,4,3,1,1,1,4,65520,500,569,1785,431,2
491200352,0,1,2,1,0,0,0,1,2,2,22,11,5,4,2,4,2,0,1,200,0,0,1038,31,2
491200362,0,1,1,0,0,0,0,0,3,1,14,3,5,1,3,3,1,0,4,1360,0,0,1140,711,1
491300312,0,1,1,0,0,0,0,0,2,1,9,4,1,2,1,3,4,1,3,860,1860,330,2060,235,1
491300362,0,1,4,0,0,0,0,1,1,2,22,11,5,4,2,1,1,0,7,19500,0,0,1358,351,2
491900231,0,1,3,0,0,0,0,0,4,2,6,2,4,1,2,3,2,0,9,18078,0,0,2428,947,1
491900321,0,2,2,0,0,1,0,0,4,2,22,11,3,4,4,2,3,1,7,40130,5200,730,5350,304,1
491900331,0,2,1,1,0,0,0,0,1,1,1,6,5,3,3,1,1,1,2,59860,3336,628,541,185,1
510000112,1,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,2,0,2,104036,0,0,1786,346,2
510000202,0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,3,1,0,4,4800,0,0,1419,157,2
510000232,0,1,3,0,0,0,0,0,3,2,6,7,3,1,2,1,2,1,6,79750,1000,100,4062,699,1
510000242,0,1,3,0,0,0,0,0,1,2,22,11,5,4,2,3,1,0,2,1630,0,0,1370,138,1
510000252,0,1,2,0,0,0,0,0,1,2,14,9,5,1,2,4,2,0,5,2360,0,0,1610,260,1
510000292,0,2,2,0,0,1,0,0,4,2,15,3,3,1,4,3,2,1,4,12860,6000,72,2772,579,1
510000312,1,1,2,1,0,0,0,0,3,2,1,6,5,3,2,4,1,1,4,90750,12000,0,1860,489,1
510000322,1,1,2,1,0,0,0,0,2,2,22,11,5,4,2,1,1,0,1,15060,0,0,862,81,2
510000342,1,2,3,0,0,0,0,0,1,2,22,11,5,4,3,1,2,1,6,29310,1000,277,2690,496,2
510000362,1,2,1,1,0,0,0,0,3,1,22,11,5,4,3,1,2,0,1,36330,0,0,860,54,2
510000372,1,1,1,0,0,0,0,0,3,1,19,9,5,2,4,2,1,0,2,5100,0,0,1219,55,1
510000382,1,1,1,0,0,0,0,0,3,1,19,7,2,1,1,2,3,1,7,11060,11200,1046,1512,1605,1
510001102,1,1,2,0,0,0,0,0,4,2,22,11,4,4,1,2,1,0,2,7545,0,0,435,152,1
510100132,1,1,2,1,0,0,0,1,1,2,22,11,5,4,2,2,3,0,4,2110,0,0,1112,123,2
510100172,1,1,2,1,0,0,0,1,3,2,22,11,5,4,2,1,2,0,3,95500,0,0,2178,132,2
510100192,1,1,2,1,0,0,0,0,3,2,7,5,5,3,2,2,3,1,3,44240,14200,176,1300,305,1
510100212,0,1,1,1,0,0,0,0,2,1,3,9,5,1,3,3,1,1,3,190,500,530,2785,154,1
510100222,0,1,1,0,0,0,0,0,2,1,6,7,5,2,1,3,1,0,3,800,0,0,2281,1329,1
510100232,0,2,2,1,0,0,0,0,1,2,17,4,5,2,2,1,2,1,2,15080,9000,600,1160,369,1
510100242,0,1,2,0,0,0,0,0,2,2,8,8,5,3,2,1,2,0,5,27550,0,0,1920,574,1
510100272,0,2,2,0,1,0,0,0,1,2,17,4,5,2,3,1,2,0,3,25010,0,0,1350,57,1
510100392,1,2,2,0,0,0,0,0,2,2,9,4,4,3,3,1,3,0,5,27120,0,0,1790,499,1
510101162,1,1,1,1,0,0,0,1,4,1,22,11,5,4,3,3,3,1,3,7822,170,202,1500,573,2
510200122,1,1,1,1,0,0,0,0,3,1,12,3,5,2,4,3,3,0,3,1700,0,0,1060,79,1
510200132,1,2,1,1,0,0,0,0,1,1,15,9,5,2,3,2,1,0,2,7305,0,0,1285,29,1
510200212,0,2,2,0,0,0,0,0,4,2,9,4,5,3,2,3,1,1,3,33400,3600,476,2070,280,1
510200222,0,2,2,0,0,0,0,1,3,2,7,5,5,2,2,3,1,1,5,3070,3000,60,3110,460,1
510200232,0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,1,1,3,95000,1600,0,1869,402,2
510200242,0,2,1,1,0,0,0,0,3,1,22,11,5,4,4,1,1,0,1,35680,0,0,905,60,1
510200262,0,1,3,0,0,0,0,0,3,2,22,11,4,4,4,3,2,0,7,2879,0,1339,5524,917,1
510200332,1,1,1,1,0,0,0,0,2,1,22,11,5,4,3,1,2,1,4,69930,6000,0,2591,882,2
510200372,1,2,1,0,0,0,0,0,4,1,9,7,1,1,1,2,1,1,3,5100,4200,319,2054,259,1
510201152,1,1,1,0,0,0,0,0,4,1,3,3,1,1,1,2,3,1,3,16700,12500,300,2950,587,1
510300122,1,1,1,1,0,0,0,0,1,1,13,9,5,2,4,3,1,0,3,550,0,0,1214,88,1
510300142,1,1,1,0,0,0,0,0,4,1,10,2,2,1,1,3,1,0,7,16100,0,0,3030,1197,1
510300152,1,1,1,0,0,0,0,0,4,1,22,11,1,4,1,3,1,0,3,5696,0,0,1599,216,1
510300172,1,2,1,0,0,0,0,0,4,1,7,5,2,3,1,3,1,1,3,1000,2000,558,1222,65,1
510300182,1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,2,2,0,1,30300,0,0,924,1,2
510300212,0,1,2,0,0,0,0,0,2,2,14,9,5,1,2,1,1,0,4,6910,0,0,1874,195,1
510300222,0,1,3,0,0,0,0,1,4,2,17,9,4,1,2,2,2,1,7,13860,12000,1278,4000,1469,1
510300262,0,1,4,0,0,0,0,0,4,2,7,5,4,3,2,3,1,0,2,14765,0,0,3508,370,1
510300272,0,1,2,1,0,0,0,1,2,2,22,11,5,4,2,1,3,0,3,26290,0,0,2900,17,2
510300292,0,1,1,1,0,0,0,0,1,1,15,9,5,2,3,3,1,0,1,1200,0,0,540,1,1
510300312,1,2,1,0,0,0,0,0,3,1,22,11,3,4,1,3,1,1,1,255,1058,292,1354,28,1
510300362,1,1,2,0,0,0,0,0,3,2,8,8,4,3,4,1,3,1,3,42410,5050,206,2005,521,1
510301112,1,2,1,0,0,0,0,0,4,1,16,2,2,2,1,4,4,0,3,9050,0,0,837,216,1
510301152,1,1,3,0,0,0,0,0,4,2,11,3,3,1,2,1,3,0,8,33000,0,0,2895,450,1
510900201,0,1,1,0,0,0,0,0,3,1,14,9,5,1,4,1,1,1,4,11900,720,240,2160,201,1
510900211,0,1,3,0,0,0,0,0,1,2,22,11,5,4,2,1,2,0,2,18801,0,0,830,175,2
510900221,0,2,1,1,0,0,0,0,2,1,22,11,5,4,3,1,2,0,2,18250,0,0,969,14,2
510900241,0,2,2,0,0,0,0,0,1,2,9,4,5,1,4,1,1,1,8,56182,3150,500,3038,1251,1
510900251,0,1,2,0,0,0,0,0,4,2,3,2,3,1,1,1,2,1,4,21898,6851,750,2955,484,1
510900261,0,1,3,0,0,0,0,1,4,2,22,11,5,4,2,1,2,0,6,17836,0,0,3250,1049,2
510900291,0,2,1,0,0,0,0,0,4,1,17,2,1,1,1,3,4,1,3,13080,9740,358,2148,647,1
510900321,1,1,1,0,0,0,0,0,1,1,7,7,4,1,4,2,3,0,1,12560,0,0,960,200,1
510900351,1,2,2,0,0,0,0,0,3,2,19,4,5,3,2,1,3,0,9,56726,0,0,3020,256,1
510901101,1,2,2,0,0,0,0,0,4,2,17,4,5,1,3,3,1,1,7,14350,8000,360,1884,783,1
511000162,1,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,2,0,2,63110,0,0,1323,547,2
511000172,1,2,1,0,0,0,0,0,4,1,17,4,4,3,3,1,3,1,3,33550,500,1098,2220,242,1
511000242,0,1,1,1,0,0,0,0,4,1,6,9,5,2,4,1,3,1,3,34090,14000,50,1192,82,1
511000282,0,2,1,0,0,0,0,0,4,1,17,2,1,1,1,3,1,0,1,988,0,0,983,88,1
511000342,1,1,3,0,0,0,0,1,3,2,22,11,5,4,2,2,2,1,4,98005,900,122,2254,244,2
511000352,1,2,2,0,0,0,1,0,3,2,17,4,4,2,2,3,3,0,2,710,0,212,1875,19,1
511000362,1,1,2,0,0,0,0,1,3,2,8,8,5,3,2,3,2,0,6,3400,0,150,1914,164,1
511100112,1,2,1,0,0,0,0,0,4,1,3,2,3,3,1,3,1,0,3,26430,0,492,3270,210,1
511100142,1,2,2,0,0,0,0,0,3,2,8,9,5,1,3,1,2,0,7,108284,0,0,4248,722,1
511100152,1,2,3,0,0,0,0,0,3,2,7,5,5,2,4,3,2,1,5,17040,13000,0,2030,283,1
511100182,1,1,4,0,0,0,0,0,3,2,8,8,3,1,2,1,2,1,9,67570,7400,840,5170,1646,1
511100262,0,2,1,0,0,0,0,0,3,1,22,11,4,4,3,3,2,0,1,256,0,0,766,0,2
511100272,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,1,0,2,1000,0,0,766,1,2
511100312,1,2,1,0,0,0,0,0,4,1,16,2,4,1,1,2,1,1,3,3451,500,193,1261,499,1
511100322,1,2,2,0,0,0,0,0,3,2,20,9,4,2,4,3,1,1,4,7240,949,25,1576,312,1
511100362,1,1,3,0,0,0,0,1,3,2,3,8,5,1,2,3,2,0,6,11676,0,0,4150,533,1
511100382,1,1,1,0,0,0,0,0,4,1,9,5,3,1,1,1,3,1,2,33510,1100,680,1510,723,1
511100392,1,1,1,0,0,0,0,0,2,1,8,8,4,3,1,3,3,1,4,15120,2020,580,903,389,1
511200102,1,2,1,0,0,0,0,0,4,1,3,1,2,1,1,3,4,1,4,10740,1000,584,1970,590,1
511200112,1,1,1,0,0,0,0,0,4,1,19,4,1,1,1,3,4,0,2,2700,0,0,1901,192,1
511200132,1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,3,1,0,1,2058,0,0,707,0,2
511200142,1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,2,1,0,2,15220,0,0,750,1,2
511200152,1,1,3,0,0,0,0,0,4,2,15,9,5,2,2,3,1,1,9,13600,1000,80,2515,1718,1
511200192,1,1,1,1,0,0,0,0,1,1,22,11,5,4,4,3,1,0,1,350,0,0,939,1,2
511200202,0,2,1,0,0,0,0,0,4,1,7,5,2,2,1,4,2,0,1,130,0,0,875,2,1
511200212,0,2,1,0,0,0,0,0,4,1,13,3,2,1,1,2,2,1,3,19700,10000,230,1041,555,1
511200262,0,1,3,0,0,0,0,0,3,2,8,9,3,3,2,1,3,1,1,13920,7508,602,3370,870,1
511200292,0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,3,0,1,8920,0,0,697,6,2
511200312,1,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,2,0,3,85760,0,0,2000,425,2
511200322,1,1,2,0,0,0,0,0,3,2,3,8,5,1,2,1,2,0,6,110349,0,0,3600,262,1
511200352,1,1,1,0,0,0,0,0,4,1,3,3,2,1,1,2,2,0,8,45080,0,200,1320,1370,1
511200362,1,1,1,0,0,0,0,0,4,1,17,3,1,1,1,3,4,1,5,7683,7657,745,1938,883,1
